x:image,x2:spectrogram,y:label;nofire;fire,x3:temperature,x4:humidity,x5:wind_speed,x6:wind_direction
./fire/train/fire_0317.jpg,./fire/train/0331.png,1,43,18,15.4,73.0
./fire/train/fire_0837.jpg,./fire/train/0844.png,1,49,14,17.54,3.0
./fire/train/fire_0896.jpg,./fire/train/0896.png,1,42,35,19.33,347.0
./nofire/train/nofire_0806.jpg,./nofire/train/0817.png,0,22,60,8.72,8.0
./nofire/train/nofire_0864.jpg,./nofire/train/0869.png,0,20,59,9.92,358.0
./fire/train/fire_0830.jpg,./fire/train/0838.png,1,48,23,10.71,277.0
./fire/train/fire_0708.jpg,./fire/train/0710.png,1,38,24,15.32,349.0
./nofire/train/nofire_0233.jpg,./nofire/train/0248.png,0,25,70,5.18,160.0
./fire/train/fire_0800.jpg,./fire/train/0805.png,1,45,28,17.92,300.0
./fire/train/fire_0895.jpg,./fire/train/0895.png,1,45,29,11.7,349.0
./nofire/train/nofire_0903.jpg,./nofire/train/0907.png,0,20,67,7.39,358.0
./nofire/train/nofire_0129.jpg,./nofire/train/0143.png,0,21,68,8.9,165.0
./nofire/train/nofire_0079.jpg,./nofire/train/0086.png,0,24,70,4.18,78.0
./nofire/train/nofire_0853.jpg,./nofire/train/0859.png,0,21,55,0.96,143.0
./fire/train/fire_0011.jpg,./fire/train/0013.png,1,41,14,11.65,6.0
./fire/train/fire_0751.jpg,./fire/train/0751.png,1,44,11,19.96,80.0
./fire/train/fire_0080.jpg,./fire/train/0096.png,1,39,28,10.13,90.0
./nofire/train/nofire_0469.jpg,./nofire/train/0483.png,0,24,60,8.25,74.0
./fire/train/fire_0615.jpg,./fire/train/0618.png,1,45,28,15.47,53.0
./fire/train/fire_0779.jpg,./fire/train/0784.png,1,50,16,16.43,353.0
./fire/train/fire_0103.jpg,./fire/train/0119.png,1,36,14,12.74,324.0
./fire/train/fire_0408.jpg,./fire/train/0433.png,1,39,30,19.34,77.0
./nofire/train/nofire_0506.jpg,./nofire/train/0522.png,0,28,67,5.39,343.0
./nofire/train/nofire_0227.jpg,./nofire/train/0242.png,0,23,54,2.44,4.0
./nofire/train/nofire_0933.jpg,./nofire/train/0933.png,0,22,55,8.78,326.0
./fire/train/fire_0077.jpg,./fire/train/0091.png,1,40,21,13.0,317.0
./fire/train/fire_0203.jpg,./fire/train/0218.png,1,45,39,17.72,12.0
./nofire/train/nofire_0804.jpg,./nofire/train/0816.png,0,22,54,0.24,276.0
./nofire/train/nofire_0706.jpg,./nofire/train/0719.png,0,28,65,4.29,46.0
./fire/train/fire_0148.jpg,./fire/train/0164.png,1,46,33,16.31,308.0
./fire/train/fire_0121.jpg,./fire/train/0139.png,1,42,35,15.97,3.0
./nofire/train/nofire_0395.jpg,./nofire/train/0407.png,0,24,63,0.49,162.0
./nofire/train/nofire_0118.jpg,./nofire/train/0130.png,0,23,54,8.12,97.0
./nofire/train/nofire_0561.jpg,./nofire/train/0573.png,0,25,56,5.33,261.0
./nofire/train/nofire_0091.jpg,./nofire/train/0096.png,0,27,61,1.54,353.0
./nofire/train/nofire_0638.jpg,./nofire/train/0653.png,0,25,59,2.3,222.0
./nofire/train/nofire_0919.jpg,./nofire/train/0921.png,0,24,64,2.75,257.0
./nofire/train/nofire_0229.jpg,./nofire/train/0244.png,0,24,65,4.73,71.0
./nofire/train/nofire_0654.jpg,./nofire/train/0668.png,0,26,55,8.64,47.0
./nofire/train/nofire_0335.jpg,./nofire/train/0348.png,0,25,70,4.81,196.0
./fire/train/fire_0660.jpg,./fire/train/0662.png,1,35,30,13.21,75.0
./fire/train/fire_0707.jpg,./fire/train/0709.png,1,45,34,14.17,332.0
./nofire/train/nofire_0598.jpg,./nofire/train/0612.png,0,27,66,4.32,207.0
./nofire/train/nofire_0107.jpg,./nofire/train/0118.png,0,28,65,8.2,243.0
./nofire/train/nofire_0085.jpg,./nofire/train/0090.png,0,27,50,0.77,29.0
./fire/train/fire_0568.jpg,./fire/train/0579.png,1,37,23,13.22,58.0
./fire/train/fire_0039.jpg,./fire/train/0043.png,1,42,15,18.53,33.0
./nofire/train/nofire_0061.jpg,./nofire/train/0067.png,0,30,61,0.16,341.0
./nofire/train/nofire_0644.jpg,./nofire/train/0659.png,0,20,50,9.01,62.0
./nofire/train/nofire_0067.jpg,./nofire/train/0074.png,0,28,54,4.79,333.0
./fire/train/fire_0613.jpg,./fire/train/0616.png,1,36,15,10.67,347.0
./fire/train/fire_0786.jpg,./fire/train/0789.png,1,44,23,10.29,16.0
./fire/train/fire_0540.jpg,./fire/train/0557.png,1,46,17,11.48,5.0
./fire/train/fire_0118.jpg,./fire/train/0135.png,1,35,11,17.78,317.0
./nofire/train/nofire_0602.jpg,./nofire/train/0617.png,0,25,64,4.59,245.0
./fire/train/fire_0524.jpg,./fire/train/0545.png,1,35,36,11.65,24.0
./fire/train/fire_0292.jpg,./fire/train/0303.png,1,38,30,12.23,342.0
./fire/train/fire_0483.jpg,./fire/train/0501.png,1,37,24,13.15,276.0
./fire/train/fire_0136.jpg,./fire/train/0155.png,1,48,35,17.75,69.0
./fire/train/fire_0283.jpg,./fire/train/0295.png,1,45,12,12.67,345.0
./nofire/train/nofire_0250.jpg,./nofire/train/0267.png,0,21,69,8.69,165.0
./nofire/train/nofire_0234.jpg,./nofire/train/0251.png,0,22,60,5.46,246.0
./fire/train/fire_0718.jpg,./fire/train/0718.png,1,49,17,18.0,35.0
./fire/train/fire_0322.jpg,./fire/train/0336.png,1,45,23,18.48,51.0
./nofire/train/nofire_0145.jpg,./nofire/train/0159.png,0,23,66,4.01,293.0
./nofire/train/nofire_0329.jpg,./nofire/train/0342.png,0,21,68,3.8,275.0
./fire/train/fire_0326.jpg,./fire/train/0341.png,1,39,11,10.21,76.0
./nofire/train/nofire_0525.jpg,./nofire/train/0542.png,0,28,64,5.57,277.0
./fire/train/fire_0282.jpg,./fire/train/0294.png,1,48,37,13.93,332.0
./fire/train/fire_0876.jpg,./fire/train/0879.png,1,35,25,18.69,284.0
./fire/train/fire_0555.jpg,./fire/train/0567.png,1,47,11,11.55,324.0
./fire/train/fire_0748.jpg,./fire/train/0747.png,1,40,18,12.56,82.0
./fire/train/fire_0682.jpg,./fire/train/0684.png,1,39,18,10.5,80.0
./nofire/train/nofire_0009.jpg,./nofire/train/0008.png,0,30,54,5.18,225.0
./nofire/train/nofire_0124.jpg,./nofire/train/0140.png,0,25,60,6.77,274.0
./fire/train/fire_0127.jpg,./fire/train/0144.png,1,50,16,14.12,322.0
./nofire/train/nofire_0025.jpg,./nofire/train/0027.png,0,29,58,3.53,268.0
./fire/train/fire_0508.jpg,./fire/train/0529.png,1,47,38,19.46,66.0
./fire/train/fire_0045.jpg,./fire/train/0049.png,1,37,28,12.99,80.0
./nofire/train/nofire_0822.jpg,./nofire/train/0830.png,0,30,59,8.48,2.0
./nofire/train/nofire_0504.jpg,./nofire/train/0520.png,0,25,59,1.55,39.0
./nofire/train/nofire_0523.jpg,./nofire/train/0540.png,0,30,57,8.24,285.0
./fire/train/fire_0503.jpg,./fire/train/0521.png,1,39,15,15.64,330.0
./fire/train/fire_0870.jpg,./fire/train/0874.png,1,39,15,12.49,74.0
./nofire/train/nofire_0687.jpg,./nofire/train/0700.png,0,23,63,6.71,70.0
./nofire/train/nofire_0068.jpg,./nofire/train/0075.png,0,22,53,2.49,312.0
./nofire/train/nofire_0099.jpg,./nofire/train/0108.png,0,27,51,4.63,224.0
./fire/train/fire_0521.jpg,./fire/train/0543.png,1,36,12,19.51,26.0
./fire/train/fire_0590.jpg,./fire/train/0595.png,1,47,35,10.1,359.0
./nofire/train/nofire_0567.jpg,./nofire/train/0579.png,0,27,61,5.14,88.0
./fire/train/fire_0627.jpg,./fire/train/0627.png,1,43,15,16.07,318.0
./nofire/train/nofire_0144.jpg,./nofire/train/0158.png,0,29,52,8.87,144.0
./fire/train/fire_0866.jpg,./fire/train/0868.png,1,49,40,15.05,88.0
./nofire/train/nofire_0258.jpg,./nofire/train/0274.png,0,20,60,9.21,51.0
./nofire/train/nofire_0288.jpg,./nofire/train/0306.png,0,29,50,5.29,277.0
./fire/train/fire_0216.jpg,./fire/train/0234.png,1,38,15,16.54,356.0
./fire/train/fire_0008.jpg,./fire/train/0009.png,1,47,23,16.69,22.0
./fire/train/fire_0187.jpg,./fire/train/0200.png,1,35,14,14.93,60.0
./nofire/train/nofire_0923.jpg,./nofire/train/0924.png,0,24,53,2.45,216.0
./nofire/train/nofire_0671.jpg,./nofire/train/0683.png,0,20,57,8.53,216.0
./fire/train/fire_0789.jpg,./fire/train/0792.png,1,46,30,15.32,333.0
./nofire/train/nofire_0759.jpg,./nofire/train/0770.png,0,21,66,2.4,267.0
./fire/train/fire_0847.jpg,./fire/train/0853.png,1,40,28,19.32,14.0
./fire/train/fire_0155.jpg,./fire/train/0170.png,1,50,37,11.59,35.0
./nofire/train/nofire_0835.jpg,./nofire/train/0840.png,0,25,56,3.2,68.0
./fire/train/fire_0296.jpg,./fire/train/0308.png,1,40,16,10.94,21.0
./nofire/train/nofire_0843.jpg,./nofire/train/0849.png,0,22,61,3.19,359.0
./fire/train/fire_0418.jpg,./fire/train/0442.png,1,43,30,19.23,350.0
./nofire/train/nofire_0870.jpg,./nofire/train/0874.png,0,28,67,5.05,119.0
./fire/train/fire_0073.jpg,./fire/train/0084.png,1,42,40,19.48,275.0
./nofire/train/nofire_0402.jpg,./nofire/train/0414.png,0,24,64,4.85,355.0
./fire/train/fire_0922.jpg,./fire/train/0922.png,1,35,26,12.48,359.0
./nofire/train/nofire_0539.jpg,./nofire/train/0553.png,0,23,70,6.86,138.0
./nofire/train/nofire_0660.jpg,./nofire/train/0673.png,0,21,66,2.91,158.0
./nofire/train/nofire_0494.jpg,./nofire/train/0511.png,0,24,59,7.68,245.0
./fire/train/fire_0003.jpg,./fire/train/0002.png,1,47,25,16.79,302.0
./fire/train/fire_0052.jpg,./fire/train/0056.png,1,49,12,13.29,25.0
./fire/train/fire_0901.jpg,./fire/train/0902.png,1,47,31,15.55,354.0
./fire/train/fire_0096.jpg,./fire/train/0113.png,1,42,37,12.97,80.0
./fire/train/fire_0242.jpg,./fire/train/0258.png,1,49,15,19.81,25.0
./nofire/train/nofire_0028.jpg,./nofire/train/0030.png,0,24,64,1.22,123.0
./nofire/train/nofire_0261.jpg,./nofire/train/0279.png,0,21,54,8.05,141.0
./nofire/train/nofire_0751.jpg,./nofire/train/0763.png,0,27,65,4.3,144.0
./nofire/train/nofire_0133.jpg,./nofire/train/0146.png,0,23,57,6.45,22.0
./fire/train/fire_0577.jpg,./fire/train/0585.png,1,41,33,15.18,320.0
./fire/train/fire_0150.jpg,./fire/train/0166.png,1,39,26,11.71,277.0
./nofire/train/nofire_0892.jpg,./nofire/train/0895.png,0,27,54,2.86,219.0
./fire/train/fire_0311.jpg,./fire/train/0321.png,1,41,12,12.99,341.0
./fire/train/fire_0658.jpg,./fire/train/0660.png,1,40,11,16.04,304.0
./fire/train/fire_0939.jpg,./fire/train/0937.png,1,42,32,11.49,17.0
./fire/train/fire_0245.jpg,./fire/train/0263.png,1,37,18,17.86,346.0
./nofire/train/nofire_0575.jpg,./nofire/train/0586.png,0,20,52,8.95,227.0
./nofire/train/nofire_0780.jpg,./nofire/train/0789.png,0,21,70,6.78,258.0
./fire/train/fire_0012.jpg,./fire/train/0015.png,1,48,34,11.71,67.0
./fire/train/fire_0117.jpg,./fire/train/0134.png,1,38,24,12.01,344.0
./fire/train/fire_0116.jpg,./fire/train/0133.png,1,49,19,13.96,5.0
./nofire/train/nofire_0685.jpg,./nofire/train/0699.png,0,20,70,9.06,59.0
./nofire/train/nofire_0004.jpg,./nofire/train/0004.png,0,28,69,6.52,113.0
./nofire/train/nofire_0573.jpg,./nofire/train/0585.png,0,21,63,3.1,22.0
./nofire/train/nofire_0904.jpg,./nofire/train/0908.png,0,22,54,3.88,240.0
./nofire/train/nofire_0721.jpg,./nofire/train/0736.png,0,28,57,3.94,210.0
./fire/train/fire_0204.jpg,./fire/train/0220.png,1,37,39,13.19,14.0
./fire/train/fire_0865.jpg,./fire/train/0867.png,1,38,26,14.86,341.0
./fire/train/fire_0473.jpg,./fire/train/0494.png,1,50,14,16.81,15.0
./nofire/train/nofire_0406.jpg,./nofire/train/0417.png,0,26,67,0.22,185.0
./nofire/train/nofire_0096.jpg,./nofire/train/0106.png,0,25,52,4.19,267.0
./fire/train/fire_0434.jpg,./fire/train/0459.png,1,48,14,13.97,87.0
./fire/train/fire_0592.jpg,./fire/train/0597.png,1,38,37,12.89,16.0
./nofire/train/nofire_0058.jpg,./nofire/train/0065.png,0,25,67,4.66,54.0
./fire/train/fire_0353.jpg,./fire/train/0370.png,1,41,16,10.15,310.0
./fire/train/fire_0943.jpg,./fire/train/0940.png,1,35,30,15.12,37.0
./nofire/train/nofire_0812.jpg,./nofire/train/0822.png,0,28,51,5.87,98.0
./nofire/train/nofire_0002.jpg,./nofire/train/0001.png,0,29,54,8.92,93.0
./fire/train/fire_0446.jpg,./fire/train/0470.png,1,44,13,12.26,306.0
./nofire/train/nofire_0811.jpg,./nofire/train/0821.png,0,27,57,6.69,243.0
./fire/train/fire_0225.jpg,./fire/train/0244.png,1,42,34,12.86,85.0
./fire/train/fire_0858.jpg,./fire/train/0861.png,1,37,25,14.88,63.0
./fire/train/fire_0481.jpg,./fire/train/0499.png,1,35,34,19.38,284.0
./fire/train/fire_0351.jpg,./fire/train/0369.png,1,50,35,18.69,339.0
./fire/train/fire_0022.jpg,./fire/train/0024.png,1,50,35,11.4,304.0
./fire/train/fire_0899.jpg,./fire/train/0899.png,1,47,38,12.52,5.0
./nofire/train/nofire_0385.jpg,./nofire/train/0398.png,0,30,65,2.76,195.0
./nofire/train/nofire_0439.jpg,./nofire/train/0451.png,0,21,67,7.63,283.0
./nofire/train/nofire_0484.jpg,./nofire/train/0500.png,0,28,50,4.61,133.0
./nofire/train/nofire_0543.jpg,./nofire/train/0556.png,0,26,64,8.7,74.0
./nofire/train/nofire_0705.jpg,./nofire/train/0717.png,0,24,55,7.26,271.0
./fire/train/fire_0010.jpg,./fire/train/0012.png,1,42,23,11.03,270.0
./nofire/train/nofire_0825.jpg,./nofire/train/0833.png,0,25,52,7.32,76.0
./fire/train/fire_0684.jpg,./fire/train/0686.png,1,35,32,17.61,353.0
./fire/train/fire_0034.jpg,./fire/train/0038.png,1,38,34,16.77,332.0
./nofire/train/nofire_0451.jpg,./nofire/train/0464.png,0,24,70,5.81,194.0
./nofire/train/nofire_0900.jpg,./nofire/train/0904.png,0,26,53,1.81,174.0
./fire/train/fire_0762.jpg,./fire/train/0762.png,1,45,32,13.27,320.0
./nofire/train/nofire_0493.jpg,./nofire/train/0510.png,0,28,50,0.75,209.0
./fire/train/fire_0006.jpg,./fire/train/0007.png,1,43,16,11.5,332.0
./fire/train/fire_0637.jpg,./fire/train/0637.png,1,43,20,11.73,37.0
./fire/train/fire_0304.jpg,./fire/train/0315.png,1,45,36,12.28,338.0
./fire/train/fire_0303.jpg,./fire/train/0314.png,1,46,36,16.9,322.0
./fire/train/fire_0489.jpg,./fire/train/0507.png,1,42,10,12.1,58.0
./nofire/train/nofire_0294.jpg,./nofire/train/0311.png,0,27,67,6.61,247.0
./fire/train/fire_0770.jpg,./fire/train/0774.png,1,38,17,20.0,76.0
./nofire/train/nofire_0816.jpg,./nofire/train/0826.png,0,30,65,3.6,67.0
./nofire/train/nofire_0064.jpg,./nofire/train/0070.png,0,29,60,8.99,3.0
./nofire/train/nofire_0793.jpg,./nofire/train/0802.png,0,20,54,3.88,157.0
./fire/train/fire_0312.jpg,./fire/train/0322.png,1,48,39,15.77,353.0
./nofire/train/nofire_0949.jpg,./nofire/train/0948.png,0,26,61,3.9,313.0
./nofire/train/nofire_0536.jpg,./nofire/train/0551.png,0,20,55,5.3,258.0
./fire/train/fire_0407.jpg,./fire/train/0430.png,1,35,14,19.56,303.0
./nofire/train/nofire_0770.jpg,./nofire/train/0780.png,0,25,63,3.0,121.0
./nofire/train/nofire_0323.jpg,./nofire/train/0335.png,0,25,69,4.47,57.0
./nofire/train/nofire_0710.jpg,./nofire/train/0722.png,0,27,63,7.8,51.0
./nofire/train/nofire_0352.jpg,./nofire/train/0362.png,0,28,60,4.5,256.0
./fire/train/fire_0821.jpg,./fire/train/0826.png,1,43,24,14.33,7.0
./fire/train/fire_0681.jpg,./fire/train/0683.png,1,50,27,19.39,90.0
./fire/train/fire_0852.jpg,./fire/train/0856.png,1,41,37,17.97,339.0
./nofire/train/nofire_0396.jpg,./nofire/train/0408.png,0,30,62,8.04,340.0
./fire/train/fire_0175.jpg,./fire/train/0189.png,1,48,22,14.79,41.0
./fire/train/fire_0349.jpg,./fire/train/0366.png,1,44,20,19.8,2.0
./nofire/train/nofire_0563.jpg,./nofire/train/0576.png,0,27,69,4.53,37.0
./nofire/train/nofire_0481.jpg,./nofire/train/0498.png,0,21,52,8.65,71.0
./nofire/train/nofire_0368.jpg,./nofire/train/0380.png,0,22,59,3.34,345.0
./fire/train/fire_0825.jpg,./fire/train/0832.png,1,47,36,12.17,44.0
./nofire/train/nofire_0024.jpg,./nofire/train/0026.png,0,23,70,2.89,322.0
./nofire/train/nofire_0453.jpg,./nofire/train/0466.png,0,26,59,2.27,352.0
./nofire/train/nofire_0640.jpg,./nofire/train/0655.png,0,22,52,4.73,190.0
./fire/train/fire_0735.jpg,./fire/train/0731.png,1,49,13,12.86,12.0
./fire/train/fire_0090.jpg,./fire/train/0108.png,1,50,33,16.37,327.0
./nofire/train/nofire_0591.jpg,./nofire/train/0605.png,0,25,51,8.89,97.0
./fire/train/fire_0567.jpg,./fire/train/0576.png,1,50,37,18.26,306.0
./nofire/train/nofire_0521.jpg,./nofire/train/0539.png,0,26,64,8.45,284.0
./nofire/train/nofire_0203.jpg,./nofire/train/0219.png,0,30,68,1.35,184.0
./nofire/train/nofire_0845.jpg,./nofire/train/0851.png,0,22,70,8.2,190.0
./nofire/train/nofire_0896.jpg,./nofire/train/0900.png,0,29,60,1.12,293.0
./fire/train/fire_0662.jpg,./fire/train/0664.png,1,47,40,10.08,69.0
./nofire/train/nofire_0492.jpg,./nofire/train/0509.png,0,25,58,4.09,24.0
./fire/train/fire_0485.jpg,./fire/train/0502.png,1,38,29,17.2,52.0
./nofire/train/nofire_0883.jpg,./nofire/train/0887.png,0,29,57,9.11,32.0
./nofire/train/nofire_0873.jpg,./nofire/train/0877.png,0,21,55,1.56,286.0
./nofire/train/nofire_0839.jpg,./nofire/train/0847.png,0,20,55,4.4,7.0
./nofire/train/nofire_0576.jpg,./nofire/train/0587.png,0,21,68,6.37,134.0
./fire/train/fire_0841.jpg,./fire/train/0847.png,1,40,33,12.32,59.0
./nofire/train/nofire_0388.jpg,./nofire/train/0402.png,0,24,52,2.38,144.0
./nofire/train/nofire_0343.jpg,./nofire/train/0355.png,0,29,70,7.45,330.0
./nofire/train/nofire_0549.jpg,./nofire/train/0562.png,0,29,52,8.67,255.0
./fire/train/fire_0729.jpg,./fire/train/0726.png,1,35,16,12.77,4.0
./fire/train/fire_0946.jpg,./fire/train/0943.png,1,42,22,12.77,331.0
./fire/train/fire_0431.jpg,./fire/train/0456.png,1,38,14,16.79,25.0
./nofire/train/nofire_0150.jpg,./nofire/train/0164.png,0,30,60,8.91,21.0
./fire/train/fire_0177.jpg,./fire/train/0191.png,1,46,15,17.25,19.0
./nofire/train/nofire_0374.jpg,./nofire/train/0384.png,0,22,55,6.2,111.0
./nofire/train/nofire_0060.jpg,./nofire/train/0066.png,0,26,54,0.54,319.0
./nofire/train/nofire_0670.jpg,./nofire/train/0682.png,0,28,63,7.81,258.0
./fire/train/fire_0223.jpg,./fire/train/0243.png,1,40,21,14.68,88.0
./fire/train/fire_0782.jpg,./fire/train/0786.png,1,49,19,11.55,330.0
./nofire/train/nofire_0433.jpg,./nofire/train/0445.png,0,30,55,6.09,236.0
./fire/train/fire_0572.jpg,./fire/train/0581.png,1,49,33,12.49,37.0
./fire/train/fire_0137.jpg,./fire/train/0156.png,1,48,11,18.16,20.0
./nofire/train/nofire_0848.jpg,./nofire/train/0854.png,0,23,61,4.98,201.0
./nofire/train/nofire_0726.jpg,./nofire/train/0740.png,0,21,67,9.39,230.0
./fire/train/fire_0443.jpg,./fire/train/0466.png,1,46,40,14.98,318.0
./nofire/train/nofire_0766.jpg,./nofire/train/0777.png,0,25,58,1.06,290.0
./nofire/train/nofire_0588.jpg,./nofire/train/0602.png,0,25,61,4.04,245.0
./fire/train/fire_0032.jpg,./fire/train/0036.png,1,44,33,12.41,6.0
./fire/train/fire_0016.jpg,./fire/train/0018.png,1,47,29,17.22,281.0
./nofire/train/nofire_0013.jpg,./nofire/train/0010.png,0,26,55,6.16,171.0
./nofire/train/nofire_0487.jpg,./nofire/train/0504.png,0,24,65,1.65,65.0
./fire/train/fire_0359.jpg,./fire/train/0379.png,1,43,17,16.82,75.0
./nofire/train/nofire_0790.jpg,./nofire/train/0800.png,0,30,70,4.21,234.0
./nofire/train/nofire_0678.jpg,./nofire/train/0690.png,0,30,58,2.78,336.0
./fire/train/fire_0797.jpg,./fire/train/0803.png,1,36,26,14.63,67.0
./fire/train/fire_0419.jpg,./fire/train/0443.png,1,40,16,14.23,327.0
./fire/train/fire_0454.jpg,./fire/train/0476.png,1,49,18,16.68,332.0
./fire/train/fire_0541.jpg,./fire/train/0558.png,1,42,22,18.46,87.0
./fire/train/fire_0924.jpg,./fire/train/0924.png,1,48,19,16.29,336.0
./nofire/train/nofire_0546.jpg,./nofire/train/0560.png,0,20,64,8.24,57.0
./nofire/train/nofire_0007.jpg,./nofire/train/0006.png,0,24,67,8.86,345.0
./fire/train/fire_0095.jpg,./fire/train/0112.png,1,45,36,13.53,34.0
./fire/train/fire_0610.jpg,./fire/train/0614.png,1,42,39,17.29,337.0
./nofire/train/nofire_0758.jpg,./nofire/train/0769.png,0,24,56,9.31,44.0
./nofire/train/nofire_0151.jpg,./nofire/train/0165.png,0,30,53,7.83,133.0
./nofire/train/nofire_0381.jpg,./nofire/train/0394.png,0,20,61,7.21,53.0
./nofire/train/nofire_0624.jpg,./nofire/train/0640.png,0,27,59,3.34,20.0
./fire/train/fire_0278.jpg,./fire/train/0291.png,1,41,40,14.28,75.0
./fire/train/fire_0036.jpg,./fire/train/0040.png,1,48,14,13.45,329.0
./fire/train/fire_0402.jpg,./fire/train/0424.png,1,39,34,11.42,325.0
./nofire/train/nofire_0283.jpg,./nofire/train/0300.png,0,28,63,0.17,256.0
./nofire/train/nofire_0852.jpg,./nofire/train/0857.png,0,21,65,3.71,202.0
./fire/train/fire_0617.jpg,./fire/train/0619.png,1,35,31,10.21,289.0
./nofire/train/nofire_0814.jpg,./nofire/train/0824.png,0,20,57,8.24,34.0
./nofire/train/nofire_0587.jpg,./nofire/train/0601.png,0,27,56,7.15,62.0
./nofire/train/nofire_0597.jpg,./nofire/train/0611.png,0,25,70,3.91,314.0
./fire/train/fire_0487.jpg,./fire/train/0504.png,1,46,25,15.52,85.0
./nofire/train/nofire_0205.jpg,./nofire/train/0221.png,0,22,52,7.81,51.0
./fire/train/fire_0207.jpg,./fire/train/0225.png,1,45,37,18.6,294.0
./fire/train/fire_0181.jpg,./fire/train/0194.png,1,50,30,13.94,82.0
./nofire/train/nofire_0136.jpg,./nofire/train/0149.png,0,20,60,6.38,301.0
./nofire/train/nofire_0114.jpg,./nofire/train/0124.png,0,22,64,7.02,202.0
./fire/train/fire_0104.jpg,./fire/train/0120.png,1,41,18,12.51,66.0
./fire/train/fire_0070.jpg,./fire/train/0082.png,1,47,14,15.85,78.0
./fire/train/fire_0614.jpg,./fire/train/0617.png,1,35,28,13.19,271.0
./nofire/train/nofire_0603.jpg,./nofire/train/0618.png,0,21,58,9.23,155.0
./nofire/train/nofire_0928.jpg,./nofire/train/0929.png,0,22,65,3.69,154.0
./fire/train/fire_0933.jpg,./fire/train/0932.png,1,42,17,19.57,289.0
./fire/train/fire_0354.jpg,./fire/train/0372.png,1,41,39,11.77,336.0
./fire/train/fire_0465.jpg,./fire/train/0486.png,1,44,27,14.04,44.0
./nofire/train/nofire_0761.jpg,./nofire/train/0772.png,0,30,53,9.92,320.0
./nofire/train/nofire_0668.jpg,./nofire/train/0681.png,0,22,68,1.31,345.0
./nofire/train/nofire_0290.jpg,./nofire/train/0308.png,0,29,62,8.76,290.0
./fire/train/fire_0267.jpg,./fire/train/0283.png,1,48,36,11.83,29.0
./fire/train/fire_0172.jpg,./fire/train/0187.png,1,36,37,17.6,79.0
./fire/train/fire_0338.jpg,./fire/train/0358.png,1,37,18,17.53,77.0
./fire/train/fire_0737.jpg,./fire/train/0736.png,1,35,10,19.95,17.0
./fire/train/fire_0740.jpg,./fire/train/0739.png,1,50,14,17.39,275.0
./nofire/train/nofire_0042.jpg,./nofire/train/0046.png,0,30,50,0.04,52.0
./fire/train/fire_0692.jpg,./fire/train/0692.png,1,39,11,15.39,326.0
./nofire/train/nofire_0238.jpg,./nofire/train/0254.png,0,28,50,7.69,81.0
./fire/train/fire_0938.jpg,./fire/train/0936.png,1,45,20,10.04,45.0
./fire/train/fire_0100.jpg,./fire/train/0116.png,1,49,15,13.12,35.0
./fire/train/fire_0679.jpg,./fire/train/0680.png,1,45,14,11.62,337.0
./fire/train/fire_0212.jpg,./fire/train/0229.png,1,36,19,15.5,69.0
./fire/train/fire_0608.jpg,./fire/train/0612.png,1,46,19,14.1,317.0
./fire/train/fire_0414.jpg,./fire/train/0439.png,1,45,18,11.36,69.0
./nofire/train/nofire_0649.jpg,./nofire/train/0664.png,0,24,50,4.89,358.0
./fire/train/fire_0014.jpg,./fire/train/0017.png,1,35,24,15.93,358.0
./nofire/train/nofire_0065.jpg,./nofire/train/0072.png,0,30,58,4.32,103.0
./fire/train/fire_0479.jpg,./fire/train/0497.png,1,50,21,18.95,281.0
./nofire/train/nofire_0448.jpg,./nofire/train/0459.png,0,23,62,3.68,350.0
./fire/train/fire_0257.jpg,./fire/train/0273.png,1,45,27,10.86,305.0
./nofire/train/nofire_0607.jpg,./nofire/train/0622.png,0,24,55,5.72,149.0
./nofire/train/nofire_0501.jpg,./nofire/train/0517.png,0,21,56,5.09,343.0
./nofire/train/nofire_0516.jpg,./nofire/train/0533.png,0,27,52,3.5,38.0
./fire/train/fire_0248.jpg,./fire/train/0265.png,1,42,12,17.73,353.0
./fire/train/fire_0268.jpg,./fire/train/0284.png,1,39,36,17.34,29.0
./nofire/train/nofire_0672.jpg,./nofire/train/0684.png,0,26,64,6.84,324.0
./fire/train/fire_0936.jpg,./fire/train/0934.png,1,41,35,14.78,87.0
./nofire/train/nofire_0690.jpg,./nofire/train/0704.png,0,25,61,7.51,114.0
./fire/train/fire_0656.jpg,./fire/train/0659.png,1,39,40,10.52,273.0
./nofire/train/nofire_0018.jpg,./nofire/train/0018.png,0,27,63,4.11,329.0
./nofire/train/nofire_0313.jpg,./nofire/train/0327.png,0,24,50,7.27,85.0
./fire/train/fire_0033.jpg,./fire/train/0037.png,1,39,26,10.99,334.0
./fire/train/fire_0392.jpg,./fire/train/0413.png,1,35,38,18.34,45.0
./nofire/train/nofire_0280.jpg,./nofire/train/0298.png,0,30,61,3.77,195.0
./nofire/train/nofire_0121.jpg,./nofire/train/0136.png,0,29,70,9.89,277.0
./fire/train/fire_0270.jpg,./fire/train/0286.png,1,43,28,18.73,356.0
./nofire/train/nofire_0056.jpg,./nofire/train/0063.png,0,27,55,6.77,272.0
./fire/train/fire_0723.jpg,./fire/train/0722.png,1,46,39,18.98,19.0
./nofire/train/nofire_0155.jpg,./nofire/train/0168.png,0,22,56,9.19,224.0
./nofire/train/nofire_0877.jpg,./nofire/train/0881.png,0,29,55,0.18,316.0
