x:image,x2:spectrogram,y:label;nofire;fire,temperature,humidity
./fire/train/fire_4039.jpg,./fire/train/fire_4039.jpg,1,,
./fire/train/fire_6320.jpg,./fire/train/fire_6320.jpg,1,,
./fire/train/fire_5901.jpg,./fire/train/fire_5901.jpg,1,,
./fire/train/fire_7297.jpg,./fire/train/fire_7297.jpg,1,,
./fire/train/fire_5780.jpg,./fire/train/fire_5780.jpg,1,,
./fire/train/fire_5315.jpg,./fire/train/fire_5315.jpg,1,,
./fire/train/fire_6510.jpg,./fire/train/fire_6510.jpg,1,,
./fire/train/fire_7009.jpg,./fire/train/fire_7009.jpg,1,,
./fire/train/fire_9838.jpg,./fire/train/fire_9838.jpg,1,,
./fire/train/fire_4429.jpg,./fire/train/fire_4429.jpg,1,,
./fire/train/fire_9926.jpg,./fire/train/fire_9926.jpg,1,,
./fire/train/fire_4156.jpg,./fire/train/fire_4156.jpg,1,,
./fire/train/fire_5596.jpg,./fire/train/fire_5596.jpg,1,,
./fire/train/fire_9039.jpg,./fire/train/fire_9039.jpg,1,,
./fire/train/fire_2834.jpg,./fire/train/fire_2834.jpg,1,,
./fire/train/fire_4109.jpg,./fire/train/fire_4109.jpg,1,,
./fire/train/fire_1963.jpg,./fire/train/fire_1963.jpg,1,,
./fire/train/fire_3668.jpg,./fire/train/fire_3668.jpg,1,,
./fire/train/fire_9552.jpg,./fire/train/fire_9552.jpg,1,,
./fire/train/fire_1050.jpg,./fire/train/fire_1050.jpg,1,,
./fire/train/fire_5533.jpg,./fire/train/fire_5533.jpg,1,,
./fire/train/fire_2028.jpg,./fire/train/fire_2028.jpg,1,,
./fire/train/fire_3957.jpg,./fire/train/fire_3957.jpg,1,,
./fire/train/fire_1602.jpg,./fire/train/fire_1602.jpg,1,,
./fire/train/fire_5945.jpg,./fire/train/fire_5945.jpg,1,,
./fire/train/fire_2412.jpg,./fire/train/fire_2412.jpg,1,,
./fire/train/fire_2384.jpg,./fire/train/fire_2384.jpg,1,,
./fire/train/fire_6807.jpg,./fire/train/fire_6807.jpg,1,,
./fire/train/fire_8614.jpg,./fire/train/fire_8614.jpg,1,,
./fire/train/fire_4530.jpg,./fire/train/fire_4530.jpg,1,,
./fire/train/fire_4748.jpg,./fire/train/fire_4748.jpg,1,,
./fire/train/fire_9153.jpg,./fire/train/fire_9153.jpg,1,,
./fire/train/fire_9804.jpg,./fire/train/fire_9804.jpg,1,,
./fire/train/fire_5197.jpg,./fire/train/fire_5197.jpg,1,,
./fire/train/fire_5460.jpg,./fire/train/fire_5460.jpg,1,,
./fire/train/fire_3482.jpg,./fire/train/fire_3482.jpg,1,,
./fire/train/fire_1956.jpg,./fire/train/fire_1956.jpg,1,,
./fire/train/fire_1544.jpg,./fire/train/fire_1544.jpg,1,,
./fire/train/fire_5356.jpg,./fire/train/fire_5356.jpg,1,,
./fire/train/fire_7790.jpg,./fire/train/fire_7790.jpg,1,,
./fire/train/fire_7587.jpg,./fire/train/fire_7587.jpg,1,,
./fire/train/fire_6051.jpg,./fire/train/fire_6051.jpg,1,,
./fire/train/fire_1585.jpg,./fire/train/fire_1585.jpg,1,,
./fire/train/fire_3498.jpg,./fire/train/fire_3498.jpg,1,,
./fire/train/fire_5229.jpg,./fire/train/fire_5229.jpg,1,,
./fire/train/fire_4114.jpg,./fire/train/fire_4114.jpg,1,,
./fire/train/fire_6212.jpg,./fire/train/fire_6212.jpg,1,,
./fire/train/fire_4227.jpg,./fire/train/fire_4227.jpg,1,,
./fire/train/fire_5497.jpg,./fire/train/fire_5497.jpg,1,,
./fire/train/fire_8793.jpg,./fire/train/fire_8793.jpg,1,,
./fire/train/fire_4222.jpg,./fire/train/fire_4222.jpg,1,,
./fire/train/fire_6220.jpg,./fire/train/fire_6220.jpg,1,,
./fire/train/fire_9938.jpg,./fire/train/fire_9938.jpg,1,,
./fire/train/fire_6929.jpg,./fire/train/fire_6929.jpg,1,,
./fire/train/fire_6010.jpg,./fire/train/fire_6010.jpg,1,,
./fire/train/fire_8728.jpg,./fire/train/fire_8728.jpg,1,,
./fire/train/fire_6428.jpg,./fire/train/fire_6428.jpg,1,,
./fire/train/fire_9507.jpg,./fire/train/fire_9507.jpg,1,,
./fire/train/fire_2675.jpg,./fire/train/fire_2675.jpg,1,,
./fire/train/fire_6198.jpg,./fire/train/fire_6198.jpg,1,,
./fire/train/fire_7763.jpg,./fire/train/fire_7763.jpg,1,,
./fire/train/fire_3222.jpg,./fire/train/fire_3222.jpg,1,,
./fire/train/fire_1594.jpg,./fire/train/fire_1594.jpg,1,,
./fire/train/fire_9012.jpg,./fire/train/fire_9012.jpg,1,,
./fire/train/fire_9756.jpg,./fire/train/fire_9756.jpg,1,,
./fire/train/fire_9064.jpg,./fire/train/fire_9064.jpg,1,,
./fire/train/fire_7002.jpg,./fire/train/fire_7002.jpg,1,,
./fire/train/fire_9248.jpg,./fire/train/fire_9248.jpg,1,,
./fire/train/fire_9006.jpg,./fire/train/fire_9006.jpg,1,,
./fire/train/fire_9528.jpg,./fire/train/fire_9528.jpg,1,,
./fire/train/fire_8380.jpg,./fire/train/fire_8380.jpg,1,,
./fire/train/fire_4457.jpg,./fire/train/fire_4457.jpg,1,,
./fire/train/fire_5934.jpg,./fire/train/fire_5934.jpg,1,,
./fire/train/fire_4788.jpg,./fire/train/fire_4788.jpg,1,,
./fire/train/fire_9757.jpg,./fire/train/fire_9757.jpg,1,,
./fire/train/fire_9329.jpg,./fire/train/fire_9329.jpg,1,,
./fire/train/fire_8277.jpg,./fire/train/fire_8277.jpg,1,,
./fire/train/fire_2082.jpg,./fire/train/fire_2082.jpg,1,,
./fire/train/fire_6576.jpg,./fire/train/fire_6576.jpg,1,,
./fire/train/fire_9516.jpg,./fire/train/fire_9516.jpg,1,,
./fire/train/fire_5902.jpg,./fire/train/fire_5902.jpg,1,,
./fire/train/fire_9973.jpg,./fire/train/fire_9973.jpg,1,,
./fire/train/fire_9280.jpg,./fire/train/fire_9280.jpg,1,,
./fire/train/fire_6747.jpg,./fire/train/fire_6747.jpg,1,,
./fire/train/fire_4773.jpg,./fire/train/fire_4773.jpg,1,,
./fire/train/fire_2151.jpg,./fire/train/fire_2151.jpg,1,,
./fire/train/fire_1285.jpg,./fire/train/fire_1285.jpg,1,,
./fire/train/fire_1395.jpg,./fire/train/fire_1395.jpg,1,,
./fire/train/fire_3827.jpg,./fire/train/fire_3827.jpg,1,,
./fire/train/fire_7514.jpg,./fire/train/fire_7514.jpg,1,,
./fire/train/fire_3118.jpg,./fire/train/fire_3118.jpg,1,,
./fire/train/fire_2446.jpg,./fire/train/fire_2446.jpg,1,,
./fire/train/fire_7629.jpg,./fire/train/fire_7629.jpg,1,,
./fire/train/fire_1416.jpg,./fire/train/fire_1416.jpg,1,,
./fire/train/fire_4727.jpg,./fire/train/fire_4727.jpg,1,,
./fire/train/fire_3268.jpg,./fire/train/fire_3268.jpg,1,,
./fire/train/fire_1000.jpg,./fire/train/fire_1000.jpg,1,,
./fire/train/fire_9888.jpg,./fire/train/fire_9888.jpg,1,,
./fire/train/fire_2007.jpg,./fire/train/fire_2007.jpg,1,,
./fire/train/fire_2668.jpg,./fire/train/fire_2668.jpg,1,,
./fire/train/fire_2075.jpg,./fire/train/fire_2075.jpg,1,,
./fire/train/fire_8615.jpg,./fire/train/fire_8615.jpg,1,,
./fire/train/fire_3132.jpg,./fire/train/fire_3132.jpg,1,,
./fire/train/fire_2331.jpg,./fire/train/fire_2331.jpg,1,,
./fire/train/fire_7652.jpg,./fire/train/fire_7652.jpg,1,,
./fire/train/fire_6978.jpg,./fire/train/fire_6978.jpg,1,,
./fire/train/fire_9774.jpg,./fire/train/fire_9774.jpg,1,,
./fire/train/fire_1698.jpg,./fire/train/fire_1698.jpg,1,,
./fire/train/fire_5963.jpg,./fire/train/fire_5963.jpg,1,,
./fire/train/fire_3573.jpg,./fire/train/fire_3573.jpg,1,,
./fire/train/fire_3438.jpg,./fire/train/fire_3438.jpg,1,,
./fire/train/fire_8703.jpg,./fire/train/fire_8703.jpg,1,,
./fire/train/fire_8193.jpg,./fire/train/fire_8193.jpg,1,,
./fire/train/fire_3801.jpg,./fire/train/fire_3801.jpg,1,,
./fire/train/fire_9897.jpg,./fire/train/fire_9897.jpg,1,,
./fire/train/fire_8205.jpg,./fire/train/fire_8205.jpg,1,,
./fire/train/fire_7973.jpg,./fire/train/fire_7973.jpg,1,,
./fire/train/fire_6459.jpg,./fire/train/fire_6459.jpg,1,,
./fire/train/fire_4715.jpg,./fire/train/fire_4715.jpg,1,,
./fire/train/fire_7669.jpg,./fire/train/fire_7669.jpg,1,,
./fire/train/fire_5398.jpg,./fire/train/fire_5398.jpg,1,,
./fire/train/fire_8862.jpg,./fire/train/fire_8862.jpg,1,,
./fire/train/fire_3372.jpg,./fire/train/fire_3372.jpg,1,,
./fire/train/fire_3718.jpg,./fire/train/fire_3718.jpg,1,,
./fire/train/fire_9452.jpg,./fire/train/fire_9452.jpg,1,,
./fire/train/fire_9831.jpg,./fire/train/fire_9831.jpg,1,,
./fire/train/fire_4804.jpg,./fire/train/fire_4804.jpg,1,,
./fire/train/fire_3365.jpg,./fire/train/fire_3365.jpg,1,,
./fire/train/fire_1176.jpg,./fire/train/fire_1176.jpg,1,,
./fire/train/fire_9676.jpg,./fire/train/fire_9676.jpg,1,,
./fire/train/fire_1575.jpg,./fire/train/fire_1575.jpg,1,,
./fire/train/fire_6005.jpg,./fire/train/fire_6005.jpg,1,,
./fire/train/fire_5849.jpg,./fire/train/fire_5849.jpg,1,,
./fire/train/fire_9111.jpg,./fire/train/fire_9111.jpg,1,,
./fire/train/fire_9409.jpg,./fire/train/fire_9409.jpg,1,,
./fire/train/fire_2558.jpg,./fire/train/fire_2558.jpg,1,,
./fire/train/fire_9341.jpg,./fire/train/fire_9341.jpg,1,,
./fire/train/fire_3259.jpg,./fire/train/fire_3259.jpg,1,,
./fire/train/fire_9151.jpg,./fire/train/fire_9151.jpg,1,,
./fire/train/fire_7072.jpg,./fire/train/fire_7072.jpg,1,,
./fire/train/fire_9718.jpg,./fire/train/fire_9718.jpg,1,,
./fire/train/fire_1675.jpg,./fire/train/fire_1675.jpg,1,,
./fire/train/fire_9221.jpg,./fire/train/fire_9221.jpg,1,,
./fire/train/fire_3057.jpg,./fire/train/fire_3057.jpg,1,,
./fire/train/fire_2811.jpg,./fire/train/fire_2811.jpg,1,,
./fire/train/fire_8694.jpg,./fire/train/fire_8694.jpg,1,,
./fire/train/fire_7857.jpg,./fire/train/fire_7857.jpg,1,,
./fire/train/fire_7267.jpg,./fire/train/fire_7267.jpg,1,,
./fire/train/fire_6509.jpg,./fire/train/fire_6509.jpg,1,,
./fire/train/fire_6810.jpg,./fire/train/fire_6810.jpg,1,,
./fire/train/fire_8463.jpg,./fire/train/fire_8463.jpg,1,,
./fire/train/fire_9667.jpg,./fire/train/fire_9667.jpg,1,,
./fire/train/fire_7146.jpg,./fire/train/fire_7146.jpg,1,,
./fire/train/fire_4508.jpg,./fire/train/fire_4508.jpg,1,,
./fire/train/fire_1091.jpg,./fire/train/fire_1091.jpg,1,,
./fire/train/fire_2950.jpg,./fire/train/fire_2950.jpg,1,,
./fire/train/fire_5037.jpg,./fire/train/fire_5037.jpg,1,,
./fire/train/fire_9887.jpg,./fire/train/fire_9887.jpg,1,,
./fire/train/fire_1821.jpg,./fire/train/fire_1821.jpg,1,,
./fire/train/fire_3155.jpg,./fire/train/fire_3155.jpg,1,,
./fire/train/fire_9069.jpg,./fire/train/fire_9069.jpg,1,,
./fire/train/fire_5608.jpg,./fire/train/fire_5608.jpg,1,,
./fire/train/fire_8058.jpg,./fire/train/fire_8058.jpg,1,,
./fire/train/fire_5006.jpg,./fire/train/fire_5006.jpg,1,,
./fire/train/fire_3806.jpg,./fire/train/fire_3806.jpg,1,,
./fire/train/fire_8934.jpg,./fire/train/fire_8934.jpg,1,,
./fire/train/fire_8898.jpg,./fire/train/fire_8898.jpg,1,,
./fire/train/fire_7734.jpg,./fire/train/fire_7734.jpg,1,,
./fire/train/fire_3638.jpg,./fire/train/fire_3638.jpg,1,,
./fire/train/fire_7258.jpg,./fire/train/fire_7258.jpg,1,,
./fire/train/fire_4575.jpg,./fire/train/fire_4575.jpg,1,,
./fire/train/fire_8351.jpg,./fire/train/fire_8351.jpg,1,,
./fire/train/fire_7128.jpg,./fire/train/fire_7128.jpg,1,,
./fire/train/fire_2366.jpg,./fire/train/fire_2366.jpg,1,,
./fire/train/fire_5743.jpg,./fire/train/fire_5743.jpg,1,,
./fire/train/fire_9707.jpg,./fire/train/fire_9707.jpg,1,,
./fire/train/fire_9120.jpg,./fire/train/fire_9120.jpg,1,,
./fire/train/fire_4238.jpg,./fire/train/fire_4238.jpg,1,,
./fire/train/fire_1296.jpg,./fire/train/fire_1296.jpg,1,,
./fire/train/fire_6639.jpg,./fire/train/fire_6639.jpg,1,,
./fire/train/fire_2557.jpg,./fire/train/fire_2557.jpg,1,,
./fire/train/fire_7843.jpg,./fire/train/fire_7843.jpg,1,,
./fire/train/fire_7998.jpg,./fire/train/fire_7998.jpg,1,,
./fire/train/fire_4305.jpg,./fire/train/fire_4305.jpg,1,,
./fire/train/fire_7800.jpg,./fire/train/fire_7800.jpg,1,,
./fire/train/fire_9809.jpg,./fire/train/fire_9809.jpg,1,,
./fire/train/fire_9435.jpg,./fire/train/fire_9435.jpg,1,,
./fire/train/fire_8909.jpg,./fire/train/fire_8909.jpg,1,,
./fire/train/fire_4320.jpg,./fire/train/fire_4320.jpg,1,,
./fire/train/fire_6231.jpg,./fire/train/fire_6231.jpg,1,,
./fire/train/fire_3875.jpg,./fire/train/fire_3875.jpg,1,,
./fire/train/fire_3558.jpg,./fire/train/fire_3558.jpg,1,,
./fire/train/fire_3272.jpg,./fire/train/fire_3272.jpg,1,,
./fire/train/fire_7267.jpg,./fire/train/fire_7267.jpg,1,,
./fire/train/fire_3414.jpg,./fire/train/fire_3414.jpg,1,,
./fire/train/fire_6406.jpg,./fire/train/fire_6406.jpg,1,,
./fire/train/fire_9265.jpg,./fire/train/fire_9265.jpg,1,,
./fire/train/fire_9405.jpg,./fire/train/fire_9405.jpg,1,,
./fire/train/fire_9512.jpg,./fire/train/fire_9512.jpg,1,,
./fire/train/fire_9942.jpg,./fire/train/fire_9942.jpg,1,,
./fire/train/fire_6819.jpg,./fire/train/fire_6819.jpg,1,,
./fire/train/fire_5117.jpg,./fire/train/fire_5117.jpg,1,,
./fire/train/fire_3040.jpg,./fire/train/fire_3040.jpg,1,,
./fire/train/fire_3537.jpg,./fire/train/fire_3537.jpg,1,,
./fire/train/fire_4338.jpg,./fire/train/fire_4338.jpg,1,,
./fire/train/fire_4003.jpg,./fire/train/fire_4003.jpg,1,,
./fire/train/fire_2045.jpg,./fire/train/fire_2045.jpg,1,,
./fire/train/fire_1581.jpg,./fire/train/fire_1581.jpg,1,,
./fire/train/fire_9761.jpg,./fire/train/fire_9761.jpg,1,,
./fire/train/fire_5153.jpg,./fire/train/fire_5153.jpg,1,,
./fire/train/fire_8732.jpg,./fire/train/fire_8732.jpg,1,,
./fire/train/fire_7635.jpg,./fire/train/fire_7635.jpg,1,,
./fire/train/fire_1364.jpg,./fire/train/fire_1364.jpg,1,,
./fire/train/fire_6083.jpg,./fire/train/fire_6083.jpg,1,,
./fire/train/fire_6474.jpg,./fire/train/fire_6474.jpg,1,,
./fire/train/fire_9772.jpg,./fire/train/fire_9772.jpg,1,,
./fire/train/fire_8573.jpg,./fire/train/fire_8573.jpg,1,,
./fire/train/fire_3952.jpg,./fire/train/fire_3952.jpg,1,,
./fire/train/fire_7568.jpg,./fire/train/fire_7568.jpg,1,,
./fire/train/fire_2183.jpg,./fire/train/fire_2183.jpg,1,,
./fire/train/fire_9324.jpg,./fire/train/fire_9324.jpg,1,,
./fire/train/fire_5064.jpg,./fire/train/fire_5064.jpg,1,,
./fire/train/fire_2156.jpg,./fire/train/fire_2156.jpg,1,,
./fire/train/fire_6783.jpg,./fire/train/fire_6783.jpg,1,,
./fire/train/fire_6816.jpg,./fire/train/fire_6816.jpg,1,,
./fire/train/fire_6993.jpg,./fire/train/fire_6993.jpg,1,,
./fire/train/fire_2127.jpg,./fire/train/fire_2127.jpg,1,,
./fire/train/fire_3596.jpg,./fire/train/fire_3596.jpg,1,,
./fire/train/fire_2686.jpg,./fire/train/fire_2686.jpg,1,,
./fire/train/fire_9580.jpg,./fire/train/fire_9580.jpg,1,,
./fire/train/fire_2851.jpg,./fire/train/fire_2851.jpg,1,,
./fire/train/fire_3441.jpg,./fire/train/fire_3441.jpg,1,,
./fire/train/fire_5450.jpg,./fire/train/fire_5450.jpg,1,,
./fire/train/fire_5121.jpg,./fire/train/fire_5121.jpg,1,,
./fire/train/fire_8858.jpg,./fire/train/fire_8858.jpg,1,,
./fire/train/fire_1795.jpg,./fire/train/fire_1795.jpg,1,,
./fire/train/fire_4038.jpg,./fire/train/fire_4038.jpg,1,,
./fire/train/fire_5250.jpg,./fire/train/fire_5250.jpg,1,,
./fire/train/fire_8150.jpg,./fire/train/fire_8150.jpg,1,,
./fire/train/fire_3025.jpg,./fire/train/fire_3025.jpg,1,,
./fire/train/fire_5495.jpg,./fire/train/fire_5495.jpg,1,,
./fire/train/fire_6655.jpg,./fire/train/fire_6655.jpg,1,,
./fire/train/fire_2366.jpg,./fire/train/fire_2366.jpg,1,,
./fire/train/fire_3805.jpg,./fire/train/fire_3805.jpg,1,,
./fire/train/fire_4682.jpg,./fire/train/fire_4682.jpg,1,,
./fire/train/fire_6351.jpg,./fire/train/fire_6351.jpg,1,,
./fire/train/fire_5081.jpg,./fire/train/fire_5081.jpg,1,,
./fire/train/fire_6516.jpg,./fire/train/fire_6516.jpg,1,,
./fire/train/fire_3476.jpg,./fire/train/fire_3476.jpg,1,,
./fire/train/fire_5374.jpg,./fire/train/fire_5374.jpg,1,,
./fire/train/fire_4460.jpg,./fire/train/fire_4460.jpg,1,,
./fire/train/fire_5296.jpg,./fire/train/fire_5296.jpg,1,,
./fire/train/fire_3441.jpg,./fire/train/fire_3441.jpg,1,,
./fire/train/fire_9338.jpg,./fire/train/fire_9338.jpg,1,,
./fire/train/fire_1726.jpg,./fire/train/fire_1726.jpg,1,,
./fire/train/fire_9167.jpg,./fire/train/fire_9167.jpg,1,,
./fire/train/fire_4680.jpg,./fire/train/fire_4680.jpg,1,,
./fire/train/fire_3052.jpg,./fire/train/fire_3052.jpg,1,,
./fire/train/fire_6192.jpg,./fire/train/fire_6192.jpg,1,,
./fire/train/fire_3351.jpg,./fire/train/fire_3351.jpg,1,,
./fire/train/fire_3453.jpg,./fire/train/fire_3453.jpg,1,,
./fire/train/fire_3341.jpg,./fire/train/fire_3341.jpg,1,,
./fire/train/fire_5525.jpg,./fire/train/fire_5525.jpg,1,,
./fire/train/fire_6563.jpg,./fire/train/fire_6563.jpg,1,,
./fire/train/fire_6828.jpg,./fire/train/fire_6828.jpg,1,,
./fire/train/fire_4900.jpg,./fire/train/fire_4900.jpg,1,,
./fire/train/fire_8729.jpg,./fire/train/fire_8729.jpg,1,,
./fire/train/fire_7537.jpg,./fire/train/fire_7537.jpg,1,,
./fire/train/fire_6663.jpg,./fire/train/fire_6663.jpg,1,,
./fire/train/fire_2134.jpg,./fire/train/fire_2134.jpg,1,,
./fire/train/fire_8659.jpg,./fire/train/fire_8659.jpg,1,,
./fire/train/fire_8502.jpg,./fire/train/fire_8502.jpg,1,,
./fire/train/fire_8657.jpg,./fire/train/fire_8657.jpg,1,,
./fire/train/fire_3454.jpg,./fire/train/fire_3454.jpg,1,,
./fire/train/fire_7396.jpg,./fire/train/fire_7396.jpg,1,,
./fire/train/fire_9381.jpg,./fire/train/fire_9381.jpg,1,,
./fire/train/fire_2865.jpg,./fire/train/fire_2865.jpg,1,,
./fire/train/fire_1630.jpg,./fire/train/fire_1630.jpg,1,,
./fire/train/fire_6197.jpg,./fire/train/fire_6197.jpg,1,,
./fire/train/fire_2127.jpg,./fire/train/fire_2127.jpg,1,,
./fire/train/fire_5498.jpg,./fire/train/fire_5498.jpg,1,,
./fire/train/fire_9827.jpg,./fire/train/fire_9827.jpg,1,,
./fire/train/fire_7778.jpg,./fire/train/fire_7778.jpg,1,,
./fire/train/fire_6293.jpg,./fire/train/fire_6293.jpg,1,,
./fire/train/fire_8868.jpg,./fire/train/fire_8868.jpg,1,,
./fire/train/fire_4632.jpg,./fire/train/fire_4632.jpg,1,,
./fire/train/fire_3184.jpg,./fire/train/fire_3184.jpg,1,,
./fire/train/fire_8009.jpg,./fire/train/fire_8009.jpg,1,,
./fire/train/fire_8962.jpg,./fire/train/fire_8962.jpg,1,,
./fire/train/fire_7606.jpg,./fire/train/fire_7606.jpg,1,,
./fire/train/fire_3071.jpg,./fire/train/fire_3071.jpg,1,,
./fire/train/fire_6066.jpg,./fire/train/fire_6066.jpg,1,,
./fire/train/fire_8058.jpg,./fire/train/fire_8058.jpg,1,,
./fire/train/fire_3424.jpg,./fire/train/fire_3424.jpg,1,,
./fire/train/fire_8330.jpg,./fire/train/fire_8330.jpg,1,,
./fire/train/fire_8621.jpg,./fire/train/fire_8621.jpg,1,,
./fire/train/fire_1828.jpg,./fire/train/fire_1828.jpg,1,,
./fire/train/fire_6627.jpg,./fire/train/fire_6627.jpg,1,,
./fire/train/fire_9493.jpg,./fire/train/fire_9493.jpg,1,,
./fire/train/fire_8512.jpg,./fire/train/fire_8512.jpg,1,,
./fire/train/fire_4776.jpg,./fire/train/fire_4776.jpg,1,,
./fire/train/fire_4693.jpg,./fire/train/fire_4693.jpg,1,,
./fire/train/fire_5345.jpg,./fire/train/fire_5345.jpg,1,,
./fire/train/fire_1279.jpg,./fire/train/fire_1279.jpg,1,,
./fire/train/fire_4721.jpg,./fire/train/fire_4721.jpg,1,,
./fire/train/fire_5138.jpg,./fire/train/fire_5138.jpg,1,,
./fire/train/fire_9886.jpg,./fire/train/fire_9886.jpg,1,,
./fire/train/fire_1910.jpg,./fire/train/fire_1910.jpg,1,,
./fire/train/fire_5232.jpg,./fire/train/fire_5232.jpg,1,,
./fire/train/fire_4201.jpg,./fire/train/fire_4201.jpg,1,,
./fire/train/fire_9850.jpg,./fire/train/fire_9850.jpg,1,,
./fire/train/fire_4355.jpg,./fire/train/fire_4355.jpg,1,,
./fire/train/fire_5543.jpg,./fire/train/fire_5543.jpg,1,,
./fire/train/fire_1458.jpg,./fire/train/fire_1458.jpg,1,,
./fire/train/fire_4644.jpg,./fire/train/fire_4644.jpg,1,,
./fire/train/fire_6484.jpg,./fire/train/fire_6484.jpg,1,,
./fire/train/fire_4676.jpg,./fire/train/fire_4676.jpg,1,,
./fire/train/fire_6362.jpg,./fire/train/fire_6362.jpg,1,,
./fire/train/fire_2376.jpg,./fire/train/fire_2376.jpg,1,,
./fire/train/fire_1110.jpg,./fire/train/fire_1110.jpg,1,,
./fire/train/fire_1629.jpg,./fire/train/fire_1629.jpg,1,,
./fire/train/fire_5080.jpg,./fire/train/fire_5080.jpg,1,,
./fire/train/fire_8337.jpg,./fire/train/fire_8337.jpg,1,,
./fire/train/fire_7083.jpg,./fire/train/fire_7083.jpg,1,,
./fire/train/fire_2121.jpg,./fire/train/fire_2121.jpg,1,,
./fire/train/fire_9708.jpg,./fire/train/fire_9708.jpg,1,,
./fire/train/fire_1014.jpg,./fire/train/fire_1014.jpg,1,,
./fire/train/fire_9168.jpg,./fire/train/fire_9168.jpg,1,,
./fire/train/fire_3097.jpg,./fire/train/fire_3097.jpg,1,,
./fire/train/fire_2028.jpg,./fire/train/fire_2028.jpg,1,,
./fire/train/fire_8739.jpg,./fire/train/fire_8739.jpg,1,,
./fire/train/fire_2033.jpg,./fire/train/fire_2033.jpg,1,,
./fire/train/fire_2282.jpg,./fire/train/fire_2282.jpg,1,,
./fire/train/fire_6424.jpg,./fire/train/fire_6424.jpg,1,,
./fire/train/fire_1914.jpg,./fire/train/fire_1914.jpg,1,,
./fire/train/fire_2020.jpg,./fire/train/fire_2020.jpg,1,,
./fire/train/fire_1274.jpg,./fire/train/fire_1274.jpg,1,,
./fire/train/fire_8099.jpg,./fire/train/fire_8099.jpg,1,,
./fire/train/fire_2504.jpg,./fire/train/fire_2504.jpg,1,,
./fire/train/fire_9707.jpg,./fire/train/fire_9707.jpg,1,,
./fire/train/fire_5600.jpg,./fire/train/fire_5600.jpg,1,,
./fire/train/fire_8630.jpg,./fire/train/fire_8630.jpg,1,,
./fire/train/fire_8657.jpg,./fire/train/fire_8657.jpg,1,,
./fire/train/fire_2588.jpg,./fire/train/fire_2588.jpg,1,,
./fire/train/fire_6178.jpg,./fire/train/fire_6178.jpg,1,,
./fire/train/fire_7353.jpg,./fire/train/fire_7353.jpg,1,,
./fire/train/fire_8119.jpg,./fire/train/fire_8119.jpg,1,,
./fire/train/fire_7922.jpg,./fire/train/fire_7922.jpg,1,,
./fire/train/fire_1008.jpg,./fire/train/fire_1008.jpg,1,,
./fire/train/fire_6082.jpg,./fire/train/fire_6082.jpg,1,,
./fire/train/fire_8927.jpg,./fire/train/fire_8927.jpg,1,,
./fire/train/fire_4824.jpg,./fire/train/fire_4824.jpg,1,,
./fire/train/fire_2142.jpg,./fire/train/fire_2142.jpg,1,,
./fire/train/fire_5983.jpg,./fire/train/fire_5983.jpg,1,,
./fire/train/fire_1442.jpg,./fire/train/fire_1442.jpg,1,,
./fire/train/fire_1303.jpg,./fire/train/fire_1303.jpg,1,,
./fire/train/fire_3562.jpg,./fire/train/fire_3562.jpg,1,,
./fire/train/fire_8586.jpg,./fire/train/fire_8586.jpg,1,,
./fire/train/fire_9878.jpg,./fire/train/fire_9878.jpg,1,,
./fire/train/fire_9074.jpg,./fire/train/fire_9074.jpg,1,,
./fire/train/fire_1484.jpg,./fire/train/fire_1484.jpg,1,,
./fire/train/fire_5949.jpg,./fire/train/fire_5949.jpg,1,,
./fire/train/fire_6269.jpg,./fire/train/fire_6269.jpg,1,,
./fire/train/fire_1136.jpg,./fire/train/fire_1136.jpg,1,,
./fire/train/fire_4576.jpg,./fire/train/fire_4576.jpg,1,,
./fire/train/fire_3893.jpg,./fire/train/fire_3893.jpg,1,,
./fire/train/fire_3253.jpg,./fire/train/fire_3253.jpg,1,,
./fire/train/fire_2196.jpg,./fire/train/fire_2196.jpg,1,,
./fire/train/fire_1726.jpg,./fire/train/fire_1726.jpg,1,,
./fire/train/fire_9122.jpg,./fire/train/fire_9122.jpg,1,,
./fire/train/fire_1963.jpg,./fire/train/fire_1963.jpg,1,,
./fire/train/fire_5696.jpg,./fire/train/fire_5696.jpg,1,,
./fire/train/fire_4561.jpg,./fire/train/fire_4561.jpg,1,,
./fire/train/fire_4975.jpg,./fire/train/fire_4975.jpg,1,,
./fire/train/fire_2087.jpg,./fire/train/fire_2087.jpg,1,,
./fire/train/fire_1049.jpg,./fire/train/fire_1049.jpg,1,,
./fire/train/fire_2719.jpg,./fire/train/fire_2719.jpg,1,,
./fire/train/fire_9419.jpg,./fire/train/fire_9419.jpg,1,,
./fire/train/fire_3150.jpg,./fire/train/fire_3150.jpg,1,,
./fire/train/fire_8628.jpg,./fire/train/fire_8628.jpg,1,,
./fire/train/fire_3373.jpg,./fire/train/fire_3373.jpg,1,,
./fire/train/fire_7123.jpg,./fire/train/fire_7123.jpg,1,,
./fire/train/fire_5397.jpg,./fire/train/fire_5397.jpg,1,,
./fire/train/fire_3452.jpg,./fire/train/fire_3452.jpg,1,,
./fire/train/fire_7001.jpg,./fire/train/fire_7001.jpg,1,,
./fire/train/fire_3952.jpg,./fire/train/fire_3952.jpg,1,,
./fire/train/fire_8682.jpg,./fire/train/fire_8682.jpg,1,,
./fire/train/fire_3510.jpg,./fire/train/fire_3510.jpg,1,,
